gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01794	NA	183.973	5.641	2.443	0.07966
CNAG_01795	NA	123.003	1.551	0.784	0.1458
CNAG_01796	NA	229.673	2.302	0.568	6.412e-4
CNAG_01797	NA	293.462	-1.418	0.37	0.001363
CNAG_01798	NA	178.509	0.149	0.419	0.8586
CNAG_01799	NA	573.361	-0.409	0.311	0.3737
CNAG_01800	NA	249.18	0.377	0.485	0.644
CNAG_01801	NA	10.737	-0.263	1.501	0.9329
CNAG_01802	NA	813.587	-0.694	0.368	0.1697
CNAG_01803	NA	65.196	1.848	0.662	0.02703
CNAG_01806	NA	1.392	4.279	4.834	NA
CNAG_01807	UPF1	733.591	-0.75	0.295	0.04797
CNAG_01808	NA	351.027	-0.13	0.358	0.8538
CNAG_01809	NA	197.893	-0.3	0.409	0.6677
CNAG_01810	NA	258.578	-0.754	0.467	0.2545
CNAG_01811	NA	242.394	-0.14	0.446	0.8791
CNAG_01812	NA	885.665	-1.013	0.282	0.002939
CNAG_01813	NA	1379.961	-0.596	0.246	0.06281
CNAG_01814	NA	972.26	1.235	0.267	6.471e-5
CNAG_01815	NA	495.179	-0.712	0.335	0.1125
CNAG_01816	NA	15.632	1.616	1.683	0.5463
CNAG_01817	NA	165.096	-0.274	0.496	0.7588
CNAG_01818	NA	151.467	-1.657	0.477	0.004302
CNAG_01819	NA	505.013	-0.425	0.309	0.3491
CNAG_01820	PYK1	4544.775	1.273	0.243	4.077e-6
CNAG_01821	NA	96.295	0.895	0.601	0.3016
CNAG_01822	NA	182.487	-0.197	0.49	0.8348
CNAG_01823	INM1	142.856	2.484	0.474	4.128e-6
CNAG_01824	NA	556.677	1.008	0.322	0.01157
CNAG_01825	NA	96.868	1.318	0.539	0.06014
CNAG_01826	NA	145.625	-0.518	0.505	0.514
CNAG_01827	NA	5.456	0.104	2.391	0.9836
CNAG_01828	NA	238.803	-0.296	0.411	0.6742
CNAG_01832	NA	106.736	-0.446	0.522	0.6051
CNAG_01833	NA	1105.417	-0.631	0.256	0.05677
CNAG_01834	NA	177.708	-0.193	0.439	0.8173
CNAG_01835	NA	435.198	1.78	0.316	5.911e-7
CNAG_01837	NA	399.584	0.782	0.389	0.1381
CNAG_01839	ESS1	159.287	1.619	0.524	0.01269
CNAG_01840	TUB1	3775.905	-0.619	0.279	0.09486
CNAG_01841	GLN3	52.649	-0.07	0.72	0.9635
CNAG_01842	NA	2107.928	-1.129	0.33	0.005023
CNAG_01843	NA	431.65	0.08	0.409	0.9275
CNAG_01844	NA	117.93	-2	0.545	0.002315
CNAG_01845	PKC1	1342.636	0.147	0.303	0.7919
CNAG_01846	NA	169.735	2.259	0.49	6.971e-5
CNAG_01847	NA	31.772	1.511	0.967	0.2735
CNAG_01848	NA	692.041	0.393	0.348	0.4622
CNAG_01849	NA	36.482	1.732	1.106	0.2722
CNAG_01850	TCO1	1098.674	-0.445	0.257	0.2128
CNAG_01851	NA	0	NA	NA	NA
CNAG_01852	NA	563.067	-0.458	0.34	0.3607
CNAG_01853	NA	130.52	-0.041	0.488	0.9659
CNAG_01854	NA	4925.954	-0.044	0.276	0.9384
CNAG_01855	NA	205.877	-0.194	0.454	0.8232
CNAG_01856	NA	222.612	-0.278	0.392	0.6799
CNAG_01857	NA	5.138	1.491	2.444	0.731
CNAG_01858	HOB2	44.923	0.77	0.795	0.5422
CNAG_01859	NA	448.83	0.437	0.343	0.3944
CNAG_01860	NA	75.619	0.808	0.62	0.3797
CNAG_01861	NA	108.947	0.955	0.681	0.337
CNAG_01862	NA	31.8	2.039	0.898	0.0858
CNAG_01863	SNF2	1084.16	-0.811	0.257	0.01094
CNAG_01864	NDX5	185.867	0.613	0.581	0.4987
CNAG_01865	NA	30.7	0.196	0.913	0.9202
CNAG_01866	NA	410.062	0.759	0.368	0.126
CNAG_01867	NA	180.406	0.709	0.447	0.2654
CNAG_01868	NA	160.234	0.076	0.488	0.9404
CNAG_01869	NA	215.227	-0.99	0.409	0.06281
CNAG_01870	NA	184.903	-0.367	0.509	0.6727
CNAG_01871	NA	119.094	0.903	0.494	0.185
CNAG_01872	CTR2	32.901	1.205	0.939	0.3898
CNAG_01873	NA	0	NA	NA	NA
CNAG_01874	NA	54.869	-1.058	0.746	0.3305
CNAG_01875	NA	245.995	0.231	0.447	0.7763
CNAG_01876	NA	230.379	-0.166	0.471	0.8592
CNAG_01877	GUA1	2568.749	-1.299	0.239	1.51e-6
CNAG_01878	NA	65.884	0.692	0.711	0.5406
CNAG_01879	NA	145.145	1.03	0.47	0.09916
CNAG_01880	NA	218.075	0.221	0.447	0.787
CNAG_01881	NA	326.117	0.018	0.402	0.9829
CNAG_01882	NA	96.191	-0.36	0.577	0.7247
CNAG_01883	GAT8	99.56	0.387	0.587	0.7066
CNAG_01884	NA	13144.542	-0.836	0.254	0.007463
CNAG_01885	CID14	439.362	-1.124	0.353	0.01003
CNAG_01886	NA	114.412	-0.218	0.555	0.8403
CNAG_01889	NA	49.188	0.657	0.762	0.5999
CNAG_01890	MET6	14625.453	-0.219	0.234	0.5583
CNAG_01891	NA	70.769	-0.141	0.647	0.9192
CNAG_01892	NA	131.947	2.214	0.683	0.008515
CNAG_01893	NA	181.477	3.693	0.518	6.406e-11
CNAG_01894	NA	451.928	-0.574	0.33	0.2108
CNAG_01895	NA	148.588	0.154	0.55	0.8933
CNAG_01896	NA	743.594	3.613	1.108	0.00803
CNAG_01897	BDF1	1354.031	0.432	0.282	0.2856
CNAG_01898	NA	548.466	-1.372	0.297	6.644e-5
CNAG_01899	NA	120.17	-0.677	0.556	0.4192
CNAG_01900	NDX1	56.673	0.647	0.679	0.5503
CNAG_01902	NA	924.448	-0.005	0.357	0.9945
CNAG_01903	NA	254.669	-1.007	0.525	0.1612
CNAG_01904	NA	379.6	-0.641	0.326	0.1486
CNAG_01905	KSP1	1016.261	-0.151	0.297	0.7803
CNAG_01906	NA	126.968	-0.322	0.527	0.7307
CNAG_01907	NA	197.663	-1.522	0.585	0.04271
CNAG_01908	HEM4	133.052	-0.58	0.493	0.4395
CNAG_01909	NA	289.714	-1.107	0.525	0.116
CNAG_01910	NA	103.541	-0.696	0.584	0.4315
CNAG_01911	SEC6	167.176	-0.449	0.466	0.5444
CNAG_01912	NA	140.106	0.399	0.541	0.6651
CNAG_01913	NA	75.122	1.914	0.637	0.01607
CNAG_01914	NA	124.276	-0.02	0.531	0.9851
CNAG_01915	NA	805.927	-0.814	0.31	0.04047
CNAG_01916	NA	1247.191	0.022	0.291	0.9693
CNAG_01917	NA	89.78	-0.604	0.637	0.5521
CNAG_01918	NA	290.932	0.51	0.387	0.3725
CNAG_01919	NA	174.402	1.366	0.435	0.01124
CNAG_01920	UBI4	2939.381	0.265	0.242	0.4792
CNAG_01921	NA	12.615	1.118	1.403	0.6353
CNAG_01922	NA	206.836	0.23	0.399	0.7479
CNAG_01923	NA	196.744	0.374	0.432	0.5968
CNAG_01924	NA	31.1	1.892	0.979	0.1571
CNAG_01925	NA	121.629	-0.442	0.491	0.5791
CNAG_01926	PEX5	37.909	0.817	0.878	0.5623
CNAG_01927	NA	42.372	0.797	0.821	0.5414
CNAG_01928	NA	144.07	-0.295	0.469	0.7236
CNAG_01929	NA	145.264	0.127	0.495	0.9044
CNAG_01930	NA	1005.877	-0.579	0.279	0.1223
CNAG_01931	NA	6.795	-4.408	2.352	0.1722
CNAG_01933	NA	1.492	-3.702	4.813	NA
CNAG_01934	NA	84.878	1.133	0.593	0.1628
CNAG_01936	NA	90.109	2.776	1.004	0.02914
CNAG_01937	NA	55.712	0.813	0.692	0.4395
CNAG_01938	KIN1	651.072	0.245	0.284	0.5979
CNAG_01939	NA	721.404	-2.029	0.32	1.074e-8
CNAG_01940	NA	247.293	0.299	0.403	0.6631
CNAG_01941	NA	651.634	-1.053	0.303	0.004304
CNAG_01942	NA	71.404	0.848	0.663	0.3923
CNAG_01943	NA	342.203	-1.428	0.345	4.574e-4
CNAG_01944	NA	5.503	6.263	2.925	0.1092
CNAG_01945	NA	15.782	7.786	2.002	0.001121
CNAG_01946	NA	127.093	0.058	0.486	0.9562
CNAG_01947	NA	26.85	2.148	1.207	0.1992
CNAG_01948	FZC36	477.526	-0.502	0.317	0.2657
CNAG_01949	NA	143.079	0.93	0.706	0.3725
CNAG_01950	NA	395.037	-0.452	0.341	0.3697
CNAG_01951	NA	4485.676	-0.574	0.237	0.06234
CNAG_01952	NA	51.318	1.225	0.757	0.2525
CNAG_01953	NA	207.578	-1.363	0.473	0.02181
CNAG_01954	NA	17.21	0.738	1.289	0.7499
CNAG_01955	NA	0.909	-2.972	4.832	NA
CNAG_01956	NA	142.319	0.407	0.52	0.6426
CNAG_01957	NA	322.754	1.258	0.382	0.007283
CNAG_01958	NA	317.884	0.533	0.364	0.3124
CNAG_01959	NA	877.356	-1.641	0.394	4.155e-4
CNAG_01960	NA	48.91	1.214	0.74	0.2435
CNAG_01961	NA	626.026	1.499	0.326	7.513e-5
CNAG_01962	NA	45.614	0.345	0.762	0.8106
CNAG_01963	NA	39.126	-0.018	0.807	0.9918
CNAG_01964	OPT1	76.123	0.301	0.659	0.8086
CNAG_01965	NA	78.843	-0.204	0.744	0.8959
CNAG_01969	NA	69.847	0.137	0.721	0.9286
CNAG_01970	NA	234.569	0.928	0.442	0.1181
CNAG_01971	NA	0	NA	NA	NA
CNAG_01972	TAF10	445.014	0.837	0.314	0.03672
CNAG_01973	ZFC2	1078.214	0.403	0.278	0.3163
CNAG_01974	NA	166.479	-0.147	0.599	0.9094
CNAG_01975	NA	430.492	-0.325	0.315	0.5116
CNAG_01976	NA	2502.499	-0.657	0.327	0.1382
CNAG_01977	NA	24.203	-0.919	1.054	0.595
CNAG_01978	RCE1	98.03	-0.792	0.538	0.3078
CNAG_01979	NA	206.407	-0.371	0.488	0.6527
CNAG_01980	NA	0	NA	NA	NA
CNAG_01981	NA	1750.578	0.767	0.282	0.03218
CNAG_01982	NA	429.274	0.563	0.328	0.2195
CNAG_01983	RCV1	864.388	0.92	0.327	0.02555
CNAG_01984	TAL1	5435.283	2.148	0.273	3.174e-13
CNAG_01985	NA	2693.98	0.107	0.239	0.813
CNAG_01986	NA	185.816	0.116	0.457	0.9054
CNAG_01987	NA	243.851	-0.758	0.38	0.1404
CNAG_01988	PHY1	1128.031	-0.537	0.261	0.127
CNAG_01989	NA	53.394	1.337	0.812	0.2414
CNAG_01990	NA	5819.24	-0.943	0.243	0.001123
CNAG_01991	NA	1423.706	-0.544	0.271	0.1387
CNAG_01992	NA	91.022	1.651	0.792	0.1213
CNAG_01993	NA	188.466	0.908	0.453	0.1384
CNAG_01994	NA	78.421	0.465	0.696	0.7021
CNAG_01995	NA	72.072	4.928	1.012	2.267e-5
CNAG_01996	NA	258.835	-0.418	0.403	0.5084
CNAG_01997	NA	170.133	-0.962	0.558	0.2168
CNAG_01999	NA	98.512	0.526	0.605	0.5962
CNAG_02000	NA	24.069	0.759	1.088	0.6868
CNAG_02001	INP5203	394.063	1.259	0.332	0.001549
CNAG_02002	NA	702.965	-0.773	0.323	0.06617
CNAG_02004	NA	312.288	1.418	0.347	5.617e-4
CNAG_02005	NA	3.118	1.853	3.495	0.7707
CNAG_02006	NA	80.191	0.081	0.585	0.9476
CNAG_02007	ADK1	560.965	0.768	0.382	0.1382
CNAG_02008	OVA1	1516.291	0.093	0.405	0.9139
CNAG_02009	NA	81.898	0.545	0.59	0.5654
CNAG_02010	NA	115.371	-0.424	0.554	0.6509
CNAG_02011	NA	175.4	-0.078	0.495	0.9395
CNAG_02012	NA	127.779	-0.274	0.478	0.7489
CNAG_02013	NA	40.751	1.518	0.836	0.189
CNAG_02016	NA	1.686	4.567	4.825	NA
CNAG_02018	NA	1.242	1.43	4.229	NA
CNAG_02020	NA	143.26	0.128	0.466	0.8955
CNAG_02021	NA	93.692	0.474	0.557	0.6071
CNAG_02022	NA	181.431	0.098	0.417	0.9116
CNAG_02023	NA	17.69	1.856	1.679	0.4743
CNAG_02024	NA	519.572	-1.652	0.338	2.1e-5
CNAG_02025	NA	422.233	-0.255	0.358	0.6787
CNAG_02026	NA	27.625	0.423	1.211	0.8607
CNAG_02027	NA	513.617	0.619	0.384	0.2553
CNAG_02028	NA	503.822	0.071	0.318	0.9161
CNAG_02029	WSP1	65.129	0.062	0.64	0.9635
CNAG_02030	NA	4753.908	1.007	0.247	5.891e-4
CNAG_02031	NA	0	NA	NA	NA
CNAG_02032	NA	739.158	-0.092	0.294	0.8792
CNAG_02033	NA	144.667	-0.496	0.544	0.5724
CNAG_02034	BUR6	139.221	-1.112	0.469	0.06979
CNAG_02035	NA	752.903	2.954	0.395	5.526e-12
CNAG_02036	CAS4	1153.658	-0.987	0.356	0.02881
CNAG_02037	NA	347.535	-0.956	0.412	0.07786
CNAG_02038	NA	149.125	-0.618	0.558	0.4737
CNAG_02039	NA	18.389	1.785	1.234	0.3175
CNAG_02040	NA	88.533	0.043	0.615	0.9722
CNAG_02041	NA	192.671	2.538	0.528	2.966e-5
CNAG_02043	NA	17.077	-3.178	1.599	0.1431
CNAG_02044	NA	997.497	2.152	0.358	7.143e-8
CNAG_02045	NA	27.008	2.705	1.502	0.1931
CNAG_02046	PBP1	856.11	1.222	0.279	1.778e-4
CNAG_02047	NA	23.073	-0.28	1.201	0.9122
CNAG_02048	PUT5	839.607	-1.378	0.294	5.004e-5
CNAG_02049	PUT1	54.403	0.775	0.761	0.5173
CNAG_02050	QDR1	341.258	-1.739	0.355	2.044e-5
CNAG_02051	NA	315.076	-1.417	0.456	0.01211
CNAG_02052	NA	18.493	3.016	1.508	0.14
CNAG_02053	NA	23.574	-2.969	1.302	0.08433
CNAG_02054	NA	311.608	-1.399	0.365	0.001334
CNAG_02055	NA	89.286	1.307	0.572	0.08373
CNAG_02056	NA	14.113	1.197	1.809	0.7062
CNAG_02057	URE6	18.853	1.83	1.145	0.2594
CNAG_02058	NA	47.486	1.149	0.776	0.3053
CNAG_02059	NA	199.423	-0.559	0.433	0.3854
CNAG_02060	NA	379.856	-3.609	0.513	1.211e-10
CNAG_02062	NA	124.051	-1.052	0.488	0.1061
CNAG_02063	NA	658.304	0.79	0.325	0.0611
CNAG_02064	NA	1836.158	-0.036	0.252	0.9456
CNAG_02065	NA	99.691	-1.444	0.643	0.09057
CNAG_02066	FZC13	75.476	0.277	0.621	0.8142
CNAG_02067	NA	489.736	-1.576	0.319	1.727e-5
CNAG_02068	NA	239.663	0.072	0.389	0.93
CNAG_02069	NA	9.074	0.242	1.615	0.9426
CNAG_02070	NA	86.058	1.087	0.923	0.4383
CNAG_02071	BNI4	1800.642	-1.006	0.312	0.008796
CNAG_02072	NA	91.878	0.484	0.558	0.5973
CNAG_02073	NA	192.895	0	0.454	0.9999
CNAG_02074	NA	288.41	-0.192	0.382	0.7845
CNAG_02075	NA	198.062	-1.634	0.499	0.007736
CNAG_02076	NA	152.038	-1.608	0.463	0.004304
CNAG_02077	NA	172.072	-0.94	0.447	0.1179
CNAG_02078	NA	425.359	0.518	0.353	0.3101
CNAG_02079	NA	698.643	3.368	0.318	6.754e-24
CNAG_02080	NA	174.406	-0.535	0.468	0.4564
CNAG_02081	NA	472.391	-0.463	0.337	0.3484
CNAG_02082	NA	102.841	-0.5	0.596	0.6121
CNAG_02083	SIT2	1020.426	-1.905	0.349	1.37e-6
CNAG_02084	ERG20	538.153	-1.355	0.35	0.001195
CNAG_02085	HST302	221.246	-0.015	0.451	0.9875
CNAG_02086	NA	429.492	-1.133	0.333	0.005403
CNAG_02087	NA	14.126	-1.354	1.717	0.6393
CNAG_02088	NA	259.195	-0.474	0.443	0.4921
CNAG_02089	NA	189.449	2.402	0.523	7.552e-5
CNAG_02090	GPA3	149.943	0.347	0.449	0.6453
CNAG_02091	NAP1	2469.302	-0.279	0.231	0.4241
CNAG_02092	NA	216.6	0.016	0.392	0.9842
CNAG_02093	NA	340.726	0.723	0.423	0.2212
CNAG_02094	NA	199.601	1.923	0.482	8.011e-4
CNAG_02095	NA	625.04	-1.045	1.15	0.5748
CNAG_02096	NA	13.927	-0.642	1.309	0.7905
CNAG_02097	NA	76.909	1.641	0.624	0.03973
CNAG_02099	FAS1	21914.027	2.84	0.375	3.082e-12
CNAG_02100	FAS2	10890.785	2.159	0.293	1.178e-11
CNAG_02101	NA	202.528	-1.238	0.417	0.01733
CNAG_02102	NA	30.039	-0.073	0.946	0.9693
CNAG_02103	NA	286.929	0.443	0.427	0.5079
CNAG_02104	SFH5	39.352	1.981	0.814	0.0611
CNAG_02105	NA	5.315	0.172	2.429	0.9718
CNAG_02106	NA	203.334	-0.713	0.518	0.3472
CNAG_02107	NA	101.669	0.803	0.549	0.3118
CNAG_02108	NA	113.35	-0.214	0.573	0.8496
CNAG_02109	INP5201	554.609	0.591	0.305	0.1554
CNAG_02110	NA	604.457	0.119	0.289	0.8298
CNAG_02111	NA	133.939	-0.611	0.499	0.4159
CNAG_02112	NA	80.258	-0.405	0.646	0.724
CNAG_02113	NA	105.733	-0.45	0.556	0.6287
CNAG_02114	NA	972.102	0.508	0.313	0.252
CNAG_02115	NHP6B02	258.112	-1.197	0.404	0.01773
CNAG_02116	NA	49.776	-0.033	0.769	0.9836
CNAG_02117	NA	140.661	1.342	0.598	0.09044
CNAG_02118	NA	331.124	5.31	0.582	9.615e-18
CNAG_02119	NA	277.901	-0.512	0.473	0.4843
CNAG_02120	NA	247.944	0.324	0.4	0.6288
CNAG_02121	NA	75.441	1.649	0.693	0.06837
CNAG_02122	NA	198.416	-1.252	0.434	0.02149
CNAG_02123	NA	229.471	-0.384	0.443	0.5979
CNAG_02124	NA	212.533	0.617	0.393	0.2713
CNAG_02125	NA	39.449	-0.195	0.922	0.9218
CNAG_02126	NA	122.6	0.207	0.54	0.8449
CNAG_02127	NA	179.931	0.098	0.418	0.9116
CNAG_02128	NA	817.349	-1.529	0.273	7.04e-7
CNAG_02129	NA	253.222	1.604	0.732	0.09944
CNAG_02130	NSR1	864.602	-0.463	0.271	0.2219
CNAG_02131	ISA1	290.437	-0.186	0.461	0.8338
CNAG_02132	NA	30.953	0.284	1.053	0.898
CNAG_02133	SOL3	359.812	1.399	0.349	7.447e-4
CNAG_02134	RSC8	657.739	-0.609	0.312	0.1515
CNAG_02135	NA	53.009	1.165	0.722	0.2543
CNAG_02136	NA	222.525	-0.636	0.454	0.337
CNAG_02137	NA	335.082	-0.2	0.4	0.7849
CNAG_02138	NA	637.354	-0.502	0.306	0.2432
CNAG_02139	NA	419.414	0.535	0.354	0.2928
CNAG_02140	NA	357.534	-0.728	0.407	0.1971
CNAG_02141	NA	235.459	-1.584	0.437	0.002688
CNAG_02143	NA	68.762	-0.221	0.859	0.9041
CNAG_02144	NA	9250.613	-0.488	0.237	0.1255
CNAG_02145	NA	321.787	-0.765	0.348	0.09759
CNAG_02146	NA	0	NA	NA	NA
CNAG_02147	NA	43.334	1.916	0.778	0.0576
CNAG_02148	NA	123.715	0.269	0.505	0.7688
CNAG_02149	NA	30.094	0.666	0.968	0.6921
CNAG_02150	NA	31.365	0.962	1.05	0.5704
CNAG_02151	NA	282.216	0.002	0.399	0.9979
CNAG_02152	NA	400.67	0.462	0.334	0.3441
CNAG_02153	TUP1	350.117	0.105	0.432	0.9095
CNAG_02154	NA	196.816	-0.743	0.44	0.2276
CNAG_02155	NA	5.808	2.063	2.392	0.5996
CNAG_02156	NA	467.398	1.491	0.407	0.002333
CNAG_02157	NA	110.484	0.664	0.671	0.5316
CNAG_02159	NA	402.79	-1.234	0.328	0.001686
CNAG_02160	NA	9.234	0.148	1.622	0.9638
CNAG_02161	ASP1	584.932	-0.083	0.29	0.8923
CNAG_02162	NA	213.261	-0.733	0.42	0.2101
CNAG_02163	NA	145.649	-1.328	0.517	0.04586
CNAG_02164	NA	1024.212	1.811	0.377	2.964e-5
CNAG_02165	NA	285.944	3.118	1.405	0.0944
CNAG_02166	NA	2305.16	-0.047	0.248	0.9286
CNAG_02167	NA	222.041	0.967	0.519	0.1754
CNAG_02168	NA	846.29	0.061	0.317	0.9279
CNAG_02169	NA	19.161	2.068	1.569	0.3725
CNAG_02170	NA	31.026	1.219	1.178	0.5097
CNAG_02171	NA	212.811	0.072	0.534	0.9488
CNAG_02172	NA	500.957	0.532	0.325	0.2453
CNAG_02173	NA	57.819	0.777	0.709	0.4789
CNAG_02174	NA	212.098	0.008	0.428	0.9931
CNAG_02175	NA	718.766	0.497	0.317	0.2713
CNAG_02176	NA	1131.643	0.764	0.269	0.02438
CNAG_02177	PPH22	872.989	0.365	0.269	0.3544
CNAG_02178	NA	320.93	0.05	0.373	0.9491
CNAG_02179	NA	176.977	1.675	0.458	0.002378
CNAG_02180	NA	871.96	0.729	0.267	0.03136
CNAG_02181	NA	121.357	1.198	0.551	0.102
CNAG_02182	GRE2	595.687	-1.155	0.292	9.167e-4
CNAG_02183	NA	617.542	-0.231	0.386	0.7371
CNAG_02184	NA	10.675	1.306	1.595	0.6231
CNAG_02185	NA	510.285	0.104	0.335	0.8808
CNAG_02186	NA	98.975	-0.599	0.565	0.4963
CNAG_02187	NA	108.819	0.765	0.519	0.3068
CNAG_02188	NA	101.443	2.479	0.594	4.112e-4
CNAG_02189	NA	3202.433	0.152	0.228	0.702
CNAG_02190	NA	110.535	-1.037	0.525	0.1466
CNAG_02191	NA	82.886	-0.209	0.672	0.8808
CNAG_02192	NA	17.197	-0.551	1.871	0.8888
CNAG_02193	NA	215.531	-1.38	0.45	0.01342
CNAG_02194	NA	428.485	-1.216	0.547	0.09411
CNAG_02195	NA	258.775	-1.9	0.416	8.473e-5
CNAG_02196	CDC11	667.062	-0.227	0.311	0.6689
CNAG_02197	NA	355.036	-0.051	0.369	0.9481
CNAG_02198	NA	130.338	-1.681	0.499	0.005879
CNAG_02199	NA	130.666	0.35	0.504	0.6887
CNAG_02200	NA	163.744	2.047	0.5	5.527e-4
CNAG_02201	NA	56.413	2.115	0.808	0.041
CNAG_02202	NA	678.503	0.475	0.297	0.2594
CNAG_02203	NA	216.326	0.188	0.434	0.8205
CNAG_02204	NA	371.934	-1.061	0.402	0.03922
CNAG_02205	NA	184.736	2.318	0.423	1.249e-6
CNAG_02206	NA	9.217	0.597	2.52	0.9114
CNAG_02207	NA	59.504	0.21	0.742	0.8927
CNAG_02208	NA	2817.479	-1.409	0.284	1.53e-5
CNAG_02209	NOP56	2567.555	-1.117	0.235	3.638e-5
CNAG_02210	NA	86.592	0.212	0.564	0.8483
CNAG_02211	NA	26.213	2.349	1.056	0.094
CNAG_02212	NA	3381.773	-0.809	0.244	0.006995
CNAG_02213	NA	221.71	0.447	0.396	0.4632
CNAG_02214	UBC6-2	79.075	1.473	0.704	0.12
CNAG_02215	HAP3	63.815	1.659	0.679	0.06016
CNAG_02216	NA	613.447	0.666	0.319	0.1207
CNAG_02217	CHS7	659.747	-1.229	0.473	0.04317
CNAG_02218	NA	395.823	-0.649	0.328	0.145
CNAG_02219	NA	40.25	1.156	0.892	0.3825
CNAG_02220	NA	2196.655	-1.526	0.273	7.457e-7
CNAG_02221	ZIP3	81.615	0.53	0.607	0.5943
CNAG_02222	NA	100.324	0.866	0.556	0.275
CNAG_02223	NA	441.616	0.967	0.344	0.02607
CNAG_02224	NA	47.04	-1.72	0.764	0.08961
CNAG_02225	EXG104	159.138	3.146	0.56	6.272e-7
CNAG_02226	NA	139.853	0.413	0.494	0.6131
CNAG_02227	NA	58.274	1.527	0.691	0.09581
CNAG_02228	NA	65.755	1.961	0.669	0.01922
CNAG_02229	PFT1	79.813	-0.809	0.689	0.4399
CNAG_02230	NA	400.34	1.973	0.406	2.322e-5
CNAG_02231	NA	191.892	-1.404	0.418	0.00608
CNAG_02232	NA	276.919	0.309	0.375	0.6207
CNAG_02233	MEC1	1525.055	-0.438	0.286	0.2856
CNAG_02234	NA	5467.829	-0.548	0.245	0.09155
CNAG_02235	NA	282.095	0.04	0.362	0.959
CNAG_02236	PPG1	329.997	-0.119	0.344	0.8633
CNAG_02237	SLA2	526.083	1.277	0.334	0.001362
CNAG_02238	NA	137.591	0.234	0.463	0.7829
CNAG_02239	NA	365.333	0.501	0.417	0.4277
CNAG_02240	NA	533.852	0.883	0.32	0.02942
CNAG_02253	NA	2.528	0.295	3.765	NA
CNAG_02254	LPI12	96.429	2.586	0.647	7.711e-4
CNAG_02255	NA	70.054	2.096	0.629	0.006593
CNAG_02257	NA	2567.645	-0.341	0.246	0.3434
CNAG_02258	NA	342.446	0.723	0.387	0.1738
CNAG_02259	NA	426.81	0.014	0.344	0.9843
CNAG_02260	CRG1	247.401	0.65	0.405	0.2559
CNAG_02261	NA	285.631	0.136	0.433	0.8791
CNAG_02262	NA	1383.843	-1.22	0.257	3.844e-5
CNAG_02263	NA	48.941	1.665	1.123	0.3043
CNAG_02264	NA	57.2	1.562	0.926	0.2277
CNAG_02265	NA	1186.986	-1.294	0.26	1.38e-5
CNAG_02266	NA	639.787	-0.121	0.289	0.8275
CNAG_02267	NA	227.506	0.039	0.406	0.9635
CNAG_02268	NA	133.898	-1.069	0.513	0.1213
CNAG_02269	NA	144.525	1.11	0.485	0.08333
CNAG_02270	MET2	545.029	1.118	0.329	0.005403
CNAG_02280	NA	127.524	0.3	0.492	0.731
CNAG_02281	NA	541.512	0.074	0.303	0.9095
CNAG_02282	NA	91.649	1.751	0.558	0.01123
CNAG_02283	NA	81.218	2.199	0.618	0.003369
CNAG_02284	NA	32.967	1.717	0.936	0.1833
CNAG_02285	NA	2207.247	-0.656	0.282	0.0771
CNAG_02286	NA	647.85	-0.631	0.305	0.124
CNAG_02287	NA	110.594	-0.856	0.554	0.2795
CNAG_02288	NA	30.52	1.46	0.961	0.2895
CNAG_02289	NA	42.833	1.159	1.042	0.4712
CNAG_02290	NA	176.439	0.075	0.421	0.9325
CNAG_02291	NA	213.688	-0.794	0.51	0.2756
CNAG_02292	NA	317.913	-0.656	0.358	0.1843
CNAG_02293	NA	342.632	-0.271	0.363	0.66
CNAG_02294	ADE2	590.926	-0.838	0.383	0.09936
CNAG_02295	NA	11.481	1.523	1.598	0.5503
CNAG_02296	RBK1	152.422	-1.016	0.518	0.1492
CNAG_02297	NA	77.631	1.432	0.608	0.07264
CNAG_02298	NA	113.881	1.786	0.507	0.003697
CNAG_02299	NA	777.4	-1.22	0.324	0.001642
CNAG_02300	NA	457.208	0.437	0.451	0.5424
CNAG_02301	NA	1276.892	-0.903	0.258	0.003901
CNAG_02302	NA	65.202	-1.005	0.674	0.3011
CNAG_02303	NA	580.493	-0.401	0.304	0.3717
CNAG_02304	MDM34	89.634	0.07	0.558	0.9524
CNAG_02305	FZC45	102.044	0.515	0.544	0.5525
CNAG_02306	NA	80.681	0.681	0.585	0.4455
CNAG_02307	NA	95.908	-0.485	0.553	0.592
CNAG_02308	NA	135.34	0.688	0.477	0.3199
CNAG_02309	NA	89.434	-0.168	0.575	0.8899
CNAG_02310	NA	207.765	-0.358	0.492	0.6694
CNAG_02311	NA	11.704	-0.729	1.401	0.7751
CNAG_02312	NA	254.245	1.453	0.384	0.001569
CNAG_02313	NA	56.653	1.873	0.687	0.0318
CNAG_02314	NA	32.932	-0.776	0.949	0.6234
CNAG_02315	NA	1709.459	-0.681	0.31	0.09865
CNAG_02316	NA	352.485	-0.769	0.363	0.1139
CNAG_02317	NA	634.617	-0.812	0.323	0.05144
CNAG_02318	NA	246.892	0.505	0.388	0.3804
CNAG_02319	NA	530.434	-0.055	0.317	0.9334
CNAG_02321	NA	34.778	1.523	1.079	0.3329
CNAG_02322	FZC17	208.045	0.495	0.454	0.4813
CNAG_02323	NA	452.365	-1.03	0.381	0.0335
CNAG_02324	NA	127.404	-0.541	0.503	0.4899
CNAG_02325	NA	102.698	0.907	0.583	0.2758
