gene	geneName	baseMean	log2FC	stderror	padj
CNAG_02364	FZC19	51.198	-1.571	0.879	0.2554
CNAG_02365	NA	45.474	-0.833	1.117	0.7143
CNAG_02366	NA	117.394	0.124	0.556	0.9275
CNAG_02367	NA	583.626	-0.128	0.314	0.8599
CNAG_02368	NA	212.225	-0.152	0.468	0.8928
CNAG_02371	NA	86.84	-0.206	0.648	0.8949
CNAG_02372	NA	289.837	0.607	0.399	0.362
CNAG_02373	NA	91.214	1.178	0.738	0.3285
CNAG_02374	NA	169.78	-0.41	0.478	0.6656
CNAG_02375	FIG4	172.294	0.556	0.502	0.5506
CNAG_02376	ISP2	182.634	-0.179	0.469	0.8709
CNAG_02377	NA	214.691	0.297	0.462	0.7613
CNAG_02378	NA	1307.8	-0.707	0.255	0.04298
CNAG_02381	NA	13.337	3.252	1.777	NA
CNAG_02382	NA	631.426	-0.977	0.32	0.0217
CNAG_02383	NA	138.531	-0.522	0.519	0.601
CNAG_02384	NA	16.155	-0.521	1.469	0.8828
CNAG_02385	NA	203.393	-2.008	0.451	2.581e-4
CNAG_02386	NA	262.51	-0.945	0.403	0.1042
CNAG_02387	NA	534.538	0.04	0.313	0.9594
CNAG_02388	NA	74.892	0.02	0.877	0.9926
CNAG_02389	YPK101	206.687	0.029	0.459	0.983
CNAG_02392	NA	98.918	-1.869	0.69	0.0498
CNAG_02393	NA	1055.247	-1.012	0.272	0.003393
CNAG_02394	NA	131.437	0.022	0.554	0.9873
CNAG_02395	NA	195.265	0.22	0.458	0.8343
CNAG_02396	NA	208.486	0.27	0.474	0.7969
CNAG_02397	NA	58.8	1.299	0.748	0.2746
CNAG_02398	NA	321.358	2.057	0.445	1.333e-4
CNAG_02399	GLR1	699.374	0.365	0.302	0.5046
CNAG_02400	NA	172.768	1.492	0.489	0.02209
CNAG_02401	NA	121.836	0.141	0.582	0.9196
CNAG_02402	NA	229.032	0.568	0.441	0.4661
CNAG_02403	NA	306.986	0.094	0.374	0.9177
CNAG_02404	NA	542.607	1.063	0.327	0.01299
CNAG_02405	NA	59.248	-1.392	0.965	0.3943
CNAG_02406	NA	158.983	-0.573	0.57	0.6018
CNAG_02407	NA	42.069	2.758	1.091	0.07315
CNAG_02408	NA	66.241	0.515	0.731	0.7339
CNAG_02409	LIV5	68.884	0.432	0.746	0.7924
CNAG_02412	NA	282.814	-0.811	0.398	0.1767
CNAG_02413	NA	349.766	1.05	0.45	0.1069
CNAG_02414	NA	51.051	0.105	0.821	0.9592
CNAG_02415	ANXC3.1	203.457	0.275	0.45	0.7782
CNAG_02416	NA	353.586	0.004	0.381	0.9975
CNAG_02417	NA	6.368	1.413	2.519	NA
CNAG_02418	NA	1385.716	-0.207	0.313	0.7546
CNAG_02419	NA	146.573	0.226	0.559	0.8611
CNAG_02420	NA	31.844	-1.315	1.274	0.5875
CNAG_02421	NA	413.253	0.317	0.347	0.6414
CNAG_02422	NA	42.318	1.534	0.886	0.2758
CNAG_02423	NA	479.814	0.757	0.4	0.2215
CNAG_02424	NA	414.804	-0.344	0.339	0.5957
CNAG_02425	NA	27.299	1.011	1.14	0.6524
CNAG_02426	NA	765.162	0.102	0.295	0.8844
CNAG_02427	NA	71.054	0.573	0.686	0.6771
CNAG_02428	NA	346.354	0.02	0.394	0.9858
CNAG_02429	NA	4.512	0.537	3.144	NA
CNAG_02430	NA	109.149	-1.114	0.613	0.2461
CNAG_02431	NA	46.259	0.115	0.833	0.9571
CNAG_02432	NA	569.183	-0.78	0.322	0.08995
CNAG_02433	NA	103.941	-0.139	0.58	0.921
CNAG_02434	ATX1	75.147	0.226	0.764	0.9032
CNAG_02435	BWC2	466.333	-0.249	0.327	0.7063
CNAG_02436	NA	135.852	-0.673	0.568	0.5137
CNAG_02437	NA	3927.172	-0.891	0.224	0.001471
CNAG_02438	NA	16.199	1.542	1.763	0.6585
CNAG_02439	NA	13.559	1.914	1.521	NA
CNAG_02440	NA	826.351	1.119	0.291	0.002219
CNAG_02441	NA	35.163	-0.039	1.023	0.9873
CNAG_02442	NA	126.666	0.914	0.558	0.3104
CNAG_02443	NA	196.57	0.042	0.457	0.9712
CNAG_02444	NA	19.789	0.907	1.338	0.7474
CNAG_02445	NA	203.3	0.86	0.47	0.2415
CNAG_02446	NA	22.142	0.01	1.205	0.9976
CNAG_02447	NA	108.02	-0.532	0.621	0.6657
CNAG_02448	NA	29.554	2.112	1.384	0.3598
CNAG_02449	NA	105.305	-0.153	0.579	0.9126
CNAG_02452	NA	89.118	0.639	0.656	0.6132
CNAG_02453	PTP5	464.018	0.279	0.366	0.7061
CNAG_02454	NA	434.759	-1.363	0.379	0.004793
CNAG_02455	NA	2554.29	-0.594	0.234	0.07195
CNAG_02457	NA	1229.129	-0.016	0.268	0.984
CNAG_02458	NA	881.729	0.303	0.282	0.5659
CNAG_02459	NA	221.681	0.969	0.446	0.141
CNAG_02460	HEM13	104.518	0.349	0.63	0.8046
CNAG_02463	NA	35.399	-0.601	1.079	0.8033
CNAG_02464	NA	108.24	-1.285	0.618	0.165
CNAG_02465	NA	34.034	-1.065	1.039	0.5906
CNAG_02466	NA	76.101	1.283	0.775	0.305
CNAG_02467	NA	267.623	0.478	0.397	0.5058
CNAG_02468	NA	299.841	0.142	0.386	0.8766
CNAG_02469	NA	99.226	-1.668	0.951	0.2688
CNAG_02470	PPP2	120.24	1.16	0.629	0.2374
CNAG_02471	NA	82.435	1.047	0.656	0.3285
CNAG_02472	NA	285.569	0.391	0.395	0.6076
CNAG_02473	NA	202.401	0.682	0.457	0.375
CNAG_02475	NA	144.975	-0.235	0.505	0.8399
CNAG_02476	YRM101	85.618	-0.318	0.667	0.8361
CNAG_02477	NA	70.482	-0.537	0.716	0.7128
CNAG_02478	NA	71.466	-0.295	0.822	0.8802
CNAG_02479	NA	82.511	-1.654	0.672	0.08338
CNAG_02480	NA	145.811	-1.025	0.535	0.2137
CNAG_02481	NA	257.418	-0.681	0.461	0.3813
CNAG_02482	NA	147.608	-0.248	0.538	0.841
CNAG_02483	NA	28.722	1.058	1.093	0.6154
CNAG_02484	NA	38.694	0.946	1.096	0.6635
CNAG_02485	NA	1600.18	0.367	0.281	0.457
CNAG_02486	NA	863.498	0.028	0.275	0.9678
CNAG_02487	PHS1	80.218	1.124	0.653	0.2802
CNAG_02488	NA	493.395	-2.134	0.413	1.107e-5
CNAG_02489	NA	16.671	-0.059	1.418	0.9873
CNAG_02490	MRE11	149.81	0.033	0.548	0.9836
CNAG_02491	NA	170.902	-1.284	0.627	0.1743
CNAG_02492	NA	142.448	0.664	0.523	0.4752
CNAG_02493	NA	336.469	0.127	0.367	0.8843
CNAG_02494	NA	226.006	-0.332	0.429	0.7007
CNAG_02495	NA	275.824	0.425	0.415	0.5906
CNAG_02496	NA	267.094	0.781	0.394	0.1933
CNAG_02497	NA	53.172	-1.009	0.867	0.5246
CNAG_02498	NA	676.553	0.232	0.309	0.7111
CNAG_02499	NA	2.831	1.846	3.765	NA
CNAG_02500	NA	1125.462	2.159	0.395	2.731e-6
CNAG_02501	NA	335.915	1.327	0.492	0.05148
CNAG_02502	NA	2020.267	-0.925	0.281	0.01157
CNAG_02503	GPX2	160.356	1.428	0.485	0.02896
CNAG_02504	NA	197.066	-0.11	0.449	0.9187
CNAG_02505	NA	87.311	2.46	0.641	0.002284
CNAG_02506	RIB3	236.721	0.017	0.423	0.9873
CNAG_02507	NA	1363.685	-0.441	0.305	0.3927
CNAG_02508	NA	55.954	-2.157	0.841	0.0675
CNAG_02509	NA	11.826	2.262	1.887	NA
CNAG_02510	NA	695.097	0.25	0.29	0.6647
CNAG_02511	CPK1	319.789	0.32	0.392	0.6863
CNAG_02512	NA	1066.099	0.45	0.317	0.4025
CNAG_02514	NA	67.528	0.218	0.807	0.9117
CNAG_02515	NA	48.48	2.18	1.171	0.2326
CNAG_02516	HLH5	139.425	-1.786	0.614	0.03176
CNAG_02517	NA	46.031	-0.163	0.889	0.9402
CNAG_02519	NA	106.724	1.81	0.621	0.03112
CNAG_02520	NA	308.836	-0.251	0.381	0.7553
CNAG_02521	NA	1.549	-3.643	4.81	NA
CNAG_02522	MRS3/4	326.879	-0.48	0.368	0.4585
CNAG_02523	NA	380.447	0.715	0.456	0.3409
CNAG_02524	NA	135.416	1.781	0.571	0.01864
CNAG_02525	NA	24.227	1.047	1.278	0.6855
CNAG_02526	NA	7.689	-0.525	2.642	NA
CNAG_02527	NA	741.491	0.898	0.312	0.03351
CNAG_02528	NA	146.015	1.229	0.541	0.1191
CNAG_02529	NA	185.179	0.26	0.556	0.8395
CNAG_02530	NA	522.68	-0.137	0.361	0.8722
CNAG_02531	CPK2	46.445	1.627	0.929	0.2692
CNAG_02532	NA	268.239	-0.983	0.424	0.1103
CNAG_02533	NA	296.475	0.303	0.384	0.6953
CNAG_02534	NA	170.376	-0.693	0.585	0.5137
CNAG_02535	NA	68.597	0.232	0.752	0.8992
CNAG_02536	TAF6	129.44	-0.392	0.548	0.7297
CNAG_02538	NA	0	NA	NA	NA
CNAG_02539	NA	1314.476	-0.941	0.272	0.007234
CNAG_02540	NA	136.343	-0.748	0.55	0.4313
CNAG_02541	NA	596.708	0.049	0.306	0.9471
CNAG_02542	IRK2	27.188	0.695	1.173	0.786
CNAG_02543	NA	32.554	1.287	1.004	0.4684
CNAG_02544	NA	0	NA	NA	NA
CNAG_02545	IPP1	847.61	0.285	0.305	0.6314
CNAG_02546	NA	1004.08	-0.864	0.267	0.01373
CNAG_02547	NA	1775.284	0.027	0.257	0.9678
CNAG_02548	NA	125.961	-1.004	0.54	0.2332
CNAG_02549	NA	45.949	-1.162	0.858	0.4319
CNAG_02550	NA	121.475	2.183	0.558	0.001805
CNAG_02551	DAK102	32.317	-1.412	1.396	0.5974
CNAG_02552	NA	96.873	0.363	0.62	0.7893
CNAG_02553	NA	9.778	-0.679	1.964	NA
CNAG_02554	NA	72.074	0.627	0.714	0.6571
CNAG_02555	SIP402	263.883	-0.201	0.417	0.8334
CNAG_02556	NA	8.756	-1.034	1.848	NA
CNAG_02557	NA	53.287	0.392	0.818	0.835
CNAG_02558	NA	3.071	-4.624	3.641	NA
CNAG_02561	NA	626.343	-2.652	0.392	2.319e-9
CNAG_02562	NA	27.724	-0.061	1.173	0.9858
CNAG_02563	NA	707.737	-0.482	0.328	0.3837
CNAG_02564	SEN54	255.692	0.12	0.403	0.9026
CNAG_02565	NA	1042.739	-0.066	0.315	0.9323
CNAG_02566	FKH2	978.318	-1.231	0.3	9.365e-4
CNAG_02567	NA	301.754	0.719	0.438	0.3086
CNAG_02568	NA	445.552	2.693	0.454	2.792e-7
CNAG_02569	NA	142.117	0.385	0.539	0.7297
CNAG_02572	NA	6.058	-0.599	2.187	NA
CNAG_02573	NA	166.527	-1.58	0.647	0.08597
CNAG_02574	NA	384.964	-0.247	0.379	0.7573
CNAG_02575	NA	255.22	0.254	0.412	0.7762
CNAG_02576	NA	101.054	0.549	0.604	0.6424
CNAG_02577	NA	826.167	-0.217	0.303	0.7297
CNAG_02578	NA	237.115	-0.987	0.469	0.1596
CNAG_02579	AVC1	1266.017	-0.622	0.277	0.1239
CNAG_02580	LPI3	400.326	-1.155	0.433	0.05451
CNAG_02581	CAS33	263.332	-0.904	0.399	0.1194
CNAG_02582	NA	0	NA	NA	NA
CNAG_02583	NA	266.063	-0.855	0.4	0.1513
CNAG_02584	NA	39.807	-0.374	1.058	0.8828
CNAG_02585	NA	522.889	0.362	0.361	0.602
CNAG_02586	NA	8.27	-0.305	1.942	NA
CNAG_02587	NA	203.945	-1.068	0.443	0.09235
CNAG_02588	NA	135.718	-1.273	0.539	0.101
CNAG_02589	NA	148.803	-0.96	0.531	0.2494
CNAG_02590	NA	10.031	1.665	1.868	NA
CNAG_02591	NA	40.027	2.636	0.943	0.04089
CNAG_02592	NA	16.724	1.286	1.437	0.6487
CNAG_02593	NA	113.382	0.765	0.559	0.4266
CNAG_02594	NA	49.649	0.234	0.84	0.9083
CNAG_02595	NA	35.658	0.662	1.027	0.7613
CNAG_02596	NA	0.62	-2.328	4.848	NA
CNAG_02597	NA	412.955	-0.205	0.344	0.7845
CNAG_02598	CHI21	27.476	-2.374	1.343	0.2639
CNAG_02599	NA	4.206	5.979	3.236	NA
CNAG_02600	NA	145.021	-0.669	0.544	0.4953
CNAG_02601	NA	16.266	1.9	1.375	0.4209
CNAG_02602	NA	41.778	2.229	1.081	0.1697
CNAG_02603	NA	31.53	0.823	1.186	0.74
CNAG_02604	NA	72.954	0.777	0.68	0.5357
CNAG_02605	NA	192.732	0.8	0.455	0.2675
CNAG_02606	NA	110.673	0.608	0.59	0.5878
CNAG_02609	NA	234.113	0.686	0.479	0.3984
CNAG_02654	NA	1355.503	-0.684	0.27	0.07159
CNAG_02655	NA	82.297	2.113	0.83	0.07054
CNAG_02656	NA	225.291	-0.424	0.429	0.6071
CNAG_02657	NA	832.376	-0.401	0.296	0.4326
CNAG_02658	NA	1569.231	-1.006	0.301	0.01019
CNAG_02659	NA	4.134	5.947	3.722	NA
CNAG_02660	NA	1.865	-3.908	4.459	NA
CNAG_02661	ISP4	76.08	-0.302	0.711	0.855
CNAG_02662	NA	359.453	1.55	0.365	5.487e-4
CNAG_02663	NA	322.851	-0.072	0.422	0.9435
CNAG_02664	NA	645.046	0.448	0.296	0.3657
CNAG_02665	NA	56.057	-1.058	0.843	0.4826
CNAG_02666	NA	201	-0.756	0.494	0.3577
CNAG_02667	NA	204.718	1.156	0.504	0.1146
CNAG_02670	NA	258.023	-0.352	0.442	0.6937
CNAG_02671	NA	1116.948	0.395	0.269	0.3845
CNAG_02672	NA	984.79	-0.968	0.267	0.004531
CNAG_02673	NA	279.36	3.25	0.632	1.223e-5
CNAG_02674	NA	393.157	2.021	0.427	8.27e-5
CNAG_02675	HSL101	1079.359	-1.31	0.367	0.005229
CNAG_02676	VAM7	76.53	0.142	0.75	0.9389
CNAG_02677	NA	580.625	-0.078	0.315	0.9185
CNAG_02678	NA	65.203	0.187	0.739	0.9171
CNAG_02679	NA	346.981	-0.437	0.396	0.5541
CNAG_02680	VPS15	254.672	0.498	0.411	0.5024
CNAG_02681	APH3	79.807	0.426	0.652	0.7573
CNAG_02682	NA	376.142	0.985	0.358	0.04517
CNAG_02683	NA	218.27	0.052	0.486	0.9674
CNAG_02684	NA	1350.188	0.999	0.296	0.009268
CNAG_02685	NA	160.305	2.212	0.78	0.03711
CNAG_02686	NA	465.778	0.342	0.35	0.6126
CNAG_02687	NA	413.924	-0.166	0.348	0.8359
CNAG_02688	NA	25.631	-0.536	1.148	0.8399
CNAG_02689	NA	59.554	0.206	0.746	0.9098
CNAG_02690	NA	96.654	0.522	0.887	0.7881
CNAG_02691	NA	1417.652	0.437	1.706	0.9161
CNAG_02692	NA	487.257	2.38	0.34	4.994e-10
CNAG_02693	NA	69.557	-0.383	0.697	0.8062
CNAG_02694	NA	77.487	-0.416	1.008	0.858
CNAG_02695	NA	232.475	0.535	0.448	0.51
CNAG_02696	NA	301.212	0.862	0.41	0.1594
CNAG_02697	NA	294.395	0.119	0.391	0.9008
CNAG_02698	NA	544.383	0.201	0.311	0.7613
CNAG_02699	NA	1142.131	0.262	0.266	0.6082
CNAG_02700	ZFC8	1153.754	1.161	0.285	0.001034
CNAG_02701	NA	6990.989	0.67	2.358	0.9066
CNAG_02702	CLC-A	280.661	-0.295	0.417	0.7332
CNAG_02703	NA	680.236	-0.928	0.306	0.02317
CNAG_02704	NA	106.951	-0.032	0.614	0.9858
CNAG_02705	NA	80.893	-1.229	0.719	0.2835
CNAG_02706	NA	46.232	0.783	0.87	0.6464
CNAG_02707	NA	8.06	1.352	1.989	NA
CNAG_02708	NA	149.112	0.755	0.503	0.3712
CNAG_02709	NA	191.856	0.141	0.448	0.8976
CNAG_02710	NA	756.133	0.144	0.302	0.8353
CNAG_02711	NA	0	NA	NA	NA
CNAG_02712	BUD32	260.007	-0.294	0.406	0.7236
CNAG_02713	NA	78.615	0.951	0.717	0.4455
CNAG_02714	NA	6311.465	0.194	0.239	0.6872
CNAG_02715	ALG12	68.67	0.275	0.768	0.8811
CNAG_02716	NA	245.495	-0.218	0.418	0.8175
CNAG_02717	NA	64.109	-0.228	1.099	0.9337
CNAG_02718	NA	132.354	-1.006	0.581	0.2758
CNAG_02719	NA	31.731	-0.791	1.003	0.6962
CNAG_02720	NA	2391.705	-1.082	0.234	1.333e-4
CNAG_02721	NA	349.232	-2.171	0.395	2.279e-6
CNAG_02722	NA	120.654	1.435	0.801	0.2546
CNAG_02723	FZC23	265.638	0.14	0.397	0.883
CNAG_02724	NA	136.762	-2.036	0.639	0.01534
CNAG_02725	NA	183.295	-0.142	0.475	0.9013
CNAG_02726	NA	304.176	0.254	0.38	0.7505
CNAG_02727	HOS4	44.78	1.347	0.85	0.3332
CNAG_02728	NA	22.699	0.095	1.358	0.9804
CNAG_02729	NA	146.336	-1.472	0.583	0.07335
CNAG_02730	NA	217.78	0.402	0.436	0.6381
CNAG_02733	NA	57.495	-0.384	0.772	0.828
CNAG_02734	NA	0	NA	NA	NA
CNAG_02735	NA	52.599	-0.043	1.073	0.9873
CNAG_02736	NA	682.938	0.445	0.306	0.3904
CNAG_02737	NA	0	NA	NA	NA
CNAG_02738	NA	261.78	-0.666	0.462	0.3943
CNAG_02739	NA	299.938	0.244	0.38	0.7613
CNAG_02740	RPP1	229.198	-0.726	0.431	0.2943
CNAG_02741	NA	236.837	0.519	0.476	0.5599
CNAG_02742	DCR1	225.585	-0.846	0.44	0.2128
CNAG_02744	NA	234.43	-0.278	0.419	0.7519
CNAG_02745	DCR2	704.692	0.196	0.324	0.7792
CNAG_02747	NA	125.114	0.415	0.54	0.7032
CNAG_02748	NA	1374.499	0.634	0.272	0.1072
CNAG_02749	NA	614.379	-0.743	0.356	0.1642
CNAG_02750	NA	84.273	-2.31	0.758	0.02225
CNAG_02751	NA	130.673	1.667	0.568	0.02979
CNAG_02752	NA	324.92	1.74	0.373	1.073e-4
CNAG_02753	LIV13	195.25	2.147	0.486	2.874e-4
CNAG_02754	NA	5181.198	-0.041	0.292	0.956
CNAG_02755	NA	179.871	0.077	0.469	0.9458
CNAG_02756	CDC43	35.294	0.388	1.178	0.8909
CNAG_02757	NA	61.778	1.386	0.733	0.2234
CNAG_02758	NA	114.043	-1.077	0.562	0.2147
CNAG_02759	NA	143.19	-2.409	0.635	0.002646
CNAG_02760	NA	191.408	-0.026	0.448	0.9841
CNAG_02761	NA	602.806	0.886	0.31	0.03567
CNAG_02762	NA	774.953	0.276	0.318	0.661
CNAG_02763	NA	822.185	-0.259	0.297	0.6605
CNAG_02764	PXA2	11.198	1.025	1.779	NA
CNAG_02765	NA	0.774	-2.648	4.835	NA
CNAG_02766	NA	277.455	0.035	0.395	0.9728
CNAG_02767	NA	121.453	-0.163	0.633	0.9161
CNAG_02768	NA	13.254	2.819	1.828	NA
CNAG_02769	NA	283.229	-0.684	0.391	0.2698
CNAG_02770	NA	73.989	-0.561	0.685	0.6849
CNAG_02771	NA	284.419	-0.241	0.388	0.7751
CNAG_02772	PMU101	152.656	-0.664	0.499	0.4433
CNAG_02773	RRP6	1492.983	-0.98	0.277	0.005683
CNAG_02774	MAL13	392.542	-0.634	0.402	0.3358
CNAG_02775	BIM1	5534.568	-1.401	0.244	6.896e-7
CNAG_02776	NA	69.614	-0.241	0.754	0.8945
CNAG_02777	PHO84	1869.162	-4.225	1.071	0.00161
CNAG_02779	BNA6	85.124	0.765	0.692	0.5524
CNAG_02780	BNA5	279.279	-0.594	0.392	0.3646
CNAG_02781	NA	9.227	0.656	2.22	NA
CNAG_02782	NA	149.932	-0.551	0.497	0.5504
CNAG_02783	NA	129.023	-0.343	0.58	0.786
CNAG_02784	NA	88.159	-0.681	0.694	0.6107
CNAG_02785	NA	302.408	-0.872	0.395	0.1329
CNAG_02786	FOL1	196.08	0.176	0.445	0.8643
CNAG_02787	NA	52.852	0.359	0.862	0.8573
CNAG_02788	NA	327.8	-0.147	0.445	0.8908
CNAG_02789	NA	187.074	0.455	0.501	0.6424
CNAG_02790	NA	327.062	-0.151	0.407	0.8747
CNAG_02791	NA	80.661	-0.612	0.693	0.6548
CNAG_02792	NA	118.692	-0.493	0.567	0.6611
CNAG_02793	NA	248.638	0.405	0.404	0.602
CNAG_02794	NA	287.412	0.958	0.42	0.1166
CNAG_02795	NA	296.423	-0.809	0.42	0.2106
CNAG_02796	NA	281.145	-0.083	0.415	0.9358
CNAG_02797	CPL1	366.381	0.333	0.389	0.6657
CNAG_02798	NA	193.885	0.32	0.5	0.7634
CNAG_02799	DAK202a	55.769	2.053	0.895	0.1147
CNAG_02800	NA	272.626	0.768	0.413	0.2327
CNAG_02801	TRX1	335.308	1.693	0.373	1.879e-4
CNAG_02802	ARG2	78.453	0.172	0.718	0.921
CNAG_02803	NA	83.132	-0.381	0.655	0.7911
CNAG_02804	NA	146.428	-0.53	0.511	0.5854
CNAG_02805	CAN1	7.127	0.197	2.299	NA
CNAG_02806	NA	514.775	-0.131	0.324	0.8613
CNAG_02809	NA	565.233	-0.239	0.322	0.7159
CNAG_02810	PUF4	4336.484	-0.837	0.222	0.002745
CNAG_02811	NA	2052.158	-0.206	0.248	0.681
CNAG_02812	ARG3	408.686	-0.785	0.374	0.1596
CNAG_02813	NA	224.315	-0.511	0.431	0.5137
CNAG_02814	NA	440.345	1.655	0.413	0.001305
CNAG_02815	NA	378.776	2.928	0.462	2.833e-8
CNAG_02816	NA	521.847	-0.13	0.321	0.861
CNAG_02817	SAV1	547.262	0.569	0.355	0.3258
CNAG_02818	NA	50.407	1.24	0.803	0.3513
CNAG_02819	NA	65.062	1.061	0.771	0.4232
CNAG_02820	PKH201	533.107	-0.097	0.388	0.9181
CNAG_02821	NA	191.558	-1.199	0.465	0.06557
CNAG_02822	NA	1163.298	-0.906	0.27	0.009673
CNAG_02823	NA	741.368	-0.588	0.297	0.1934
CNAG_02824	NA	410.63	-0.615	0.362	0.2874
CNAG_02825	NA	480.583	-0.298	0.327	0.6418
CNAG_02826	NA	138.122	-0.827	0.541	0.3581
CNAG_02827	RUB1	73.014	0.316	0.856	0.8761
CNAG_02828	NA	255.362	0.681	0.452	0.3681
CNAG_02829	NA	520.073	-0.451	0.322	0.4136
CNAG_02830	ERG4	851.289	-1.412	0.405	0.006873
CNAG_02833	NA	269.566	0.749	0.399	0.228
CNAG_02838	NA	215.557	-0.727	0.437	0.3023
CNAG_02839	NA	16.019	-1.519	1.482	0.5906
CNAG_02840	NA	34.548	-0.399	1.012	0.8654
CNAG_02841	NA	154.471	-0.859	0.53	0.3189
CNAG_02842	NA	413.308	-0.084	0.362	0.9226
CNAG_02843	NA	477.751	2.88	0.394	6.699e-11
CNAG_02844	NA	262.288	0.075	0.405	0.9402
CNAG_02845	NA	297.848	-0.209	0.437	0.8359
CNAG_02846	NA	84.605	0.306	0.677	0.844
CNAG_02847	NA	128.641	-0.722	0.55	0.453
CNAG_02848	NA	83.404	-1.027	0.675	0.3614
CNAG_02849	NA	71.591	-1.683	0.81	0.1661
CNAG_02850	NA	2691.721	-1.523	0.271	1.276e-6
CNAG_02851	NA	137.337	-1.168	0.583	0.1862
CNAG_02852	NA	1642.139	-0.715	0.276	0.06324
CNAG_02853	NA	1672.229	-0.953	0.287	0.01071
CNAG_02854	NA	138.64	-1.625	0.594	0.04729
CNAG_02855	NA	413.205	0.366	0.344	0.5701
CNAG_02856	NA	873.744	-0.009	0.286	0.9896
CNAG_02857	NA	670.8	-0.293	0.295	0.605
CNAG_02858	ADE12	2354.763	-0.304	0.283	0.5665
CNAG_02859	POS5	87.499	0.391	0.629	0.7744
CNAG_02860	EBG1	1902.574	-0.016	0.251	0.9821
CNAG_02861	HIS2	42.179	0.518	0.957	0.8098
CNAG_02862	NA	126.831	0.663	0.583	0.5375
CNAG_02864	NA	20.06	0.524	1.447	0.8787
CNAG_02865	NA	16.638	-1.613	1.436	0.5442
CNAG_02866	NA	118.266	0.857	0.558	0.3557
CNAG_02867	PLC1	598.065	-1.559	0.307	1.638e-5
CNAG_02868	NA	398.606	-0.155	0.366	0.8557
CNAG_02869	NA	118.019	-1.371	0.559	0.08433
CNAG_02870	MET7	351.66	-1.154	0.393	0.02954
CNAG_02871	NA	61.776	-0.404	0.816	0.8291
CNAG_02872	NA	2.909	-4.547	3.701	NA
CNAG_02873	NA	69.445	0.94	0.693	0.4317
CNAG_02874	NA	991.163	1.807	1.374	0.4513
CNAG_02875	NA	388.554	-0.695	0.371	0.2286
CNAG_02876	NA	2586.985	-0.177	0.25	0.7332
CNAG_02877	FZC51	124.113	4.398	0.698	3.518e-8
CNAG_02878	GEP4	131.19	1.074	0.538	0.1884
CNAG_02879	NA	149.204	-0.098	0.563	0.9421
CNAG_02880	NA	3816.489	0.058	0.237	0.9187
CNAG_02881	NA	164.482	-0.691	0.493	0.4124
CNAG_02882	NA	833.31	-1.031	0.295	0.006585
CNAG_02883	RAC1	565.982	0.354	0.388	0.6416
CNAG_02884	NA	91.459	-0.857	0.66	0.4613
CNAG_02885	CAP64	768.842	-0.729	0.283	0.06619
CNAG_02886	NA	174.824	0.543	0.48	0.5412
CNAG_02888	NA	33.131	-0.582	1.028	0.7978
CNAG_02889	NA	24.514	-0.82	1.216	0.7485
CNAG_02890	NA	465.517	0.261	0.405	0.7613
CNAG_02891	NA	167.519	0.872	0.482	0.2488
CNAG_02892	NA	40.583	3.421	1.223	0.04066
CNAG_02893	NA	7.516	-5.914	3.073	NA
CNAG_02894	NA	99.272	-0.42	0.62	0.7474
CNAG_02895	NA	280.929	0.797	0.435	0.2411
CNAG_02896	ERG130	372.066	-0.744	0.382	0.2039
CNAG_02897	KCS1	472.889	0.462	0.324	0.4012
CNAG_02898	NA	118.962	0.357	0.574	0.7744
CNAG_02899	NA	3.317	5.667	3.982	NA
CNAG_02900	NA	27.87	0.138	1.078	0.9592
CNAG_02901	NA	100.432	-0.599	0.618	0.6152
CNAG_02902	NA	88.217	-0.318	0.772	0.858
CNAG_02903	NA	448.673	0.996	0.362	0.04528
CNAG_02904	NA	48.936	-0.461	0.848	0.8089
CNAG_02905	NA	98.092	1.26	0.647	0.2043
CNAG_02906	NA	129.983	0.814	0.557	0.3885
CNAG_02907	NA	221.23	0.424	0.429	0.6076
CNAG_02910	NA	497.342	-0.629	0.344	0.2426
CNAG_02911	NA	205.715	0.263	0.5	0.8162
CNAG_02912	NA	774.725	-0.014	0.283	0.9859
CNAG_02913	NA	114.073	-0.434	0.687	0.7689
CNAG_02914	NA	244.357	-0.047	0.423	0.9664
CNAG_02915	PDK1	937.648	-0.097	0.285	0.8873
CNAG_02916	NA	431.403	-0.151	0.366	0.858
CNAG_02917	NA	1614.42	0.308	0.259	0.5132
CNAG_02918	ERG10	697.295	-0.036	0.353	0.9678
CNAG_02919	NA	19.012	0.791	1.302	0.7792
CNAG_02920	NA	117.703	0.208	0.593	0.883
CNAG_02921	NA	2283.191	-0.061	0.254	0.9215
CNAG_02922	NA	222.99	-0.463	0.432	0.5679
CNAG_02923	NA	246.172	0.15	0.455	0.8909
CNAG_02924	NA	156.811	0.785	0.527	0.3762
CNAG_02925	NA	978.025	-0.933	0.335	0.04203
CNAG_02926	NA	154.062	-0.575	0.534	0.5659
CNAG_02927	NA	223.636	1.223	0.452	0.05001
CNAG_02928	NA	7198.682	-0.319	0.272	0.5204
CNAG_02929	NA	512.094	0.528	0.369	0.3984
CNAG_02930	LIV10	845.155	-0.252	0.315	0.6926
CNAG_02931	NA	61.993	0.536	0.755	0.7321
CNAG_02932	NA	48.738	-0.274	0.855	0.8941
CNAG_02933	NA	64.974	0.751	0.786	0.621
CNAG_02934	NA	49.184	-0.033	1.079	0.9893
CNAG_02935	NA	11.076	0.027	1.69	NA
