gene	geneName	baseMean	log2FC	stderror	padj
CNAG_04448	NA	2880.405	-0.744	0.423	0.2852
CNAG_04449	HOC4	92.163	0.28	0.613	0.856
CNAG_04450	NA	657.464	0.928	0.383	0.1004
CNAG_04451	NA	107.343	-0.414	0.592	0.7644
CNAG_04452	RSM18	113.257	-0.603	0.657	0.6655
CNAG_04453	IPC1	69.817	0.906	0.685	0.4752
CNAG_04454	NA	7.805	-0.513	1.761	0.9166
CNAG_04455	NA	11.017	-1.232	1.648	0.7451
CNAG_04456	NA	105.867	-0.413	0.579	0.7597
CNAG_04457	FZC30	40.963	0.854	0.875	0.6366
CNAG_04458	NA	61.005	-1.068	0.815	0.4811
CNAG_04459	NA	23.579	3.024	1.576	0.2251
CNAG_04460	NA	140.089	-0.616	0.556	0.5744
CNAG_04461	HFM1	37.258	1.018	0.911	0.569
CNAG_04462	NA	43.333	0.444	0.849	0.831
CNAG_04463	NA	36.731	-0.937	0.901	0.6073
CNAG_04465	NA	136.086	-0.628	0.555	0.5645
CNAG_04466	NA	40.827	-0.253	0.938	0.922
CNAG_04467	NA	12.068	-0.52	1.937	0.922
CNAG_04468	NA	8.465	-2.919	1.891	0.3726
CNAG_04469	NA	5.962	-0.976	2.414	0.8753
CNAG_04470	NA	0.464	-1.936	4.871	NA
CNAG_04471	NA	3.167	-4.661	3.381	NA
CNAG_04472	NA	2.839	-0.463	3.638	NA
CNAG_04473	NA	123.86	1.005	0.6	0.3161
CNAG_04474	NA	53.129	-2.018	0.87	0.1191
CNAG_04475	HPP3	85.635	-1.593	0.648	0.09318
CNAG_04476	NA	28.951	-1.17	1.421	0.7077
CNAG_04478	NA	840.455	0.977	0.356	0.05201
CNAG_04479	NA	66.136	-0.169	0.736	0.931
CNAG_04484	NA	315.849	0.709	0.421	0.313
CNAG_04485	NA	505.104	1.819	0.436	8.978e-4
CNAG_04486	NA	5.315	0.203	2.498	NA
CNAG_04487	NA	42.951	0.216	0.834	0.9257
CNAG_04488	NA	161.163	-0.301	0.545	0.8196
CNAG_04492	NA	55.981	0.077	0.797	0.9734
CNAG_04493	NA	73.059	-0.887	0.727	0.5202
CNAG_04494	NA	59.998	-0.215	0.77	0.9209
CNAG_04495	NA	27.807	-0.658	1.154	0.8132
CNAG_04496	NA	143.16	-0.321	0.581	0.8196
CNAG_04497	NA	139.955	1.081	0.531	0.1901
CNAG_04498	NA	72.258	0.067	0.693	0.9732
CNAG_04499	NA	152.788	0.887	0.526	0.3127
CNAG_04500	NA	75.314	0.537	0.656	0.7101
CNAG_04501	TRP1	233.319	-0.779	0.472	0.3291
CNAG_04502	NA	203.097	0.622	0.468	0.4734
CNAG_04503	NA	60.741	-0.79	0.741	0.5936
CNAG_04504	NA	60.99	-1.075	0.764	0.4346
CNAG_04505	GPA1	279.029	0.135	0.5	0.922
CNAG_04506	NA	3.996	2.499	3.177	NA
CNAG_04507	NA	44.332	1.365	0.834	0.3335
CNAG_04508	NA	7.724	-1.97	1.866	0.5984
CNAG_04509	NA	2.204	-4.152	4.579	NA
CNAG_04510	VPS4	63.565	-0.466	0.725	0.7852
CNAG_04511	NA	59.992	1.907	0.92	0.1786
CNAG_04512	NA	38.42	0.199	1.102	0.9477
CNAG_04513	NA	415.29	-1.401	0.455	0.02376
CNAG_04514	MPK1	388.601	0.488	0.517	0.6515
CNAG_04515	NA	145.404	-0.312	0.562	0.8184
CNAG_04516	NA	91.676	-0.765	0.721	0.5957
CNAG_04518	ZFC5	160.489	0.32	0.525	0.7953
CNAG_04519	NA	10.249	-0.541	1.59	0.8991
CNAG_04520	NA	37.316	0.466	0.888	0.8295
CNAG_04521	NA	5.958	-0.461	2.084	0.9338
CNAG_04522	NA	63.331	-0.853	0.747	0.5585
CNAG_04523	NA	0	NA	NA	NA
CNAG_04524	NA	584.545	1.897	0.433	4.462e-4
CNAG_04525	NA	149.288	0.622	0.516	0.5271
CNAG_04526	NA	9.92	-0.08	2.013	0.9892
CNAG_04527	NA	68.721	-0.183	0.78	0.9303
CNAG_04528	NA	117.086	-0.468	0.643	0.7538
CNAG_04529	NA	49.825	-0.451	0.855	0.8289
CNAG_04530	NA	70.005	0.51	0.715	0.7597
CNAG_04531	NA	46.394	2.026	0.82	0.08959
CNAG_04534	NA	17.671	0.063	1.255	0.9879
CNAG_04535	NA	2.493	-2.474	3.914	NA
CNAG_04536	NA	4.664	-1.27	2.254	NA
CNAG_04537	NA	98.617	1.267	0.716	0.2805
CNAG_04538	NA	97.572	1.758	0.601	0.03495
CNAG_04539	NA	71.817	0.687	0.744	0.6627
CNAG_04540	NA	57.07	-0.496	0.744	0.7751
CNAG_04541	NA	95.402	-0.513	0.609	0.6967
CNAG_04544	NA	22.104	0.748	1.129	0.7772
CNAG_04545	NA	57.601	-0.585	0.843	0.7672
CNAG_04546	LPI10	10.717	0.354	1.541	0.931
CNAG_04548	NA	0	NA	NA	NA
CNAG_04551	NA	0	NA	NA	NA
CNAG_04552	ITR1A	11.198	7.425	2.212	0.01177
CNAG_04553	NA	17.951	0.122	1.406	0.977
CNAG_04557	NA	215.37	0.643	0.528	0.5221
CNAG_04561	NA	104.067	0.738	0.631	0.5452
CNAG_04562	NA	4.513	3.026	3.087	NA
CNAG_04563	NA	94.465	0.897	0.605	0.3996
CNAG_04564	NA	56.732	1.126	0.743	0.3848
CNAG_04565	NA	112.161	0.605	0.586	0.6108
CNAG_04566	NA	321.622	1.079	0.512	0.1689
CNAG_04567	NA	7.029	-0.997	1.855	0.8241
CNAG_04570	LHP1	511.71	-0.691	0.377	0.2552
CNAG_04571	NA	109.328	-0.992	0.607	0.3336
CNAG_04574	NA	72.989	-0.25	0.688	0.8913
CNAG_04575	NA	222.927	-0.405	0.461	0.6803
CNAG_04576	NA	184.544	-1.636	0.571	0.04013
CNAG_04577	NA	264.468	0.553	0.484	0.558
CNAG_04579	NA	110.755	0.404	0.576	0.7637
CNAG_04580	NA	565.185	-0.877	0.424	0.1791
CNAG_04581	NA	72.25	-1.729	0.732	0.111
CNAG_04582	NA	20.354	0.297	1.171	0.9273
CNAG_04583	DDT1	550.395	-0.71	0.431	0.3291
CNAG_04584	NA	308.418	0.158	0.42	0.887
CNAG_04585	NA	132.034	5.165	0.686	1.219e-11
CNAG_04586	HOB7	279.795	0.167	0.461	0.8913
CNAG_04587	NA	639.113	2.252	0.374	1.766e-7
CNAG_04588	ERT1	233.188	-0.878	0.473	0.2462
CNAG_04589	NA	219.071	0.4	0.473	0.6958
CNAG_04590	NA	36.422	-0.099	0.9	0.9683
CNAG_04591	NA	96.805	0.692	0.694	0.627
CNAG_04594	FZC27	132.258	2.105	0.687	0.0249
CNAG_04595	NA	17.051	1.24	1.611	0.7335
CNAG_04596	NA	62.871	-1.589	0.836	0.2301
CNAG_04597	NA	72.542	0.279	0.798	0.8972
CNAG_04598	NA	10.842	0.419	1.508	0.9212
CNAG_04599	NA	219.709	-0.621	0.475	0.4822
CNAG_04600	NA	142.784	1.268	0.567	0.1372
CNAG_04601	NA	1523.648	-0.857	0.358	0.1055
CNAG_04602	NA	47.547	-0.779	0.795	0.6352
CNAG_04603	NA	90.982	0.45	0.863	0.8315
CNAG_04604	NA	578.109	0.037	0.398	0.9747
CNAG_04605	ERG26	142.327	-0.638	0.608	0.6026
CNAG_04606	NA	197.578	1.769	0.541	0.01454
CNAG_04607	NA	96.127	-0.577	0.638	0.6711
CNAG_04608	NA	91.181	0.779	0.634	0.5167
CNAG_04609	AGO1	1427.825	-0.061	0.355	0.9512
CNAG_04610	NA	23.408	1.283	1.387	0.6615
CNAG_04611	UBC8	218.808	1.44	0.472	0.02577
CNAG_04612	NA	201.164	-0.102	0.479	0.9357
CNAG_04613	NA	279.349	-1.112	0.448	0.08798
CNAG_04614	NA	45.174	0.931	0.836	0.5707
CNAG_04615	NA	26.595	-0.799	1.134	0.7623
CNAG_04616	NA	15.044	1.688	1.348	0.5059
CNAG_04617	NA	28.386	-0.175	1.015	0.9512
CNAG_04618	NA	40.607	2.097	0.959	0.149
CNAG_04619	NA	29.024	-1.074	1.07	0.6248
CNAG_04620	NA	55.675	-0.985	0.754	0.4822
CNAG_04621	NA	123.557	2.754	0.663	9.448e-4
CNAG_04622	NA	142.757	-1.4	0.556	0.08335
CNAG_04623	NA	66.382	1.994	0.73	0.05408
CNAG_04625	NA	735.131	2.68	0.362	2.812e-11
CNAG_04626	NA	20.494	1.467	1.343	0.5812
CNAG_04627	NA	56.682	-0.457	0.772	0.8034
CNAG_04628	NA	153.256	-1.453	0.571	0.07904
CNAG_04629	NA	166.696	-0.445	0.501	0.6764
CNAG_04630	YAP2	969.826	0.936	0.347	0.05835
CNAG_04631	RIK1	82.742	-0.006	0.797	0.9995
CNAG_04632	NA	36.698	0.137	0.93	0.9592
CNAG_04633	NA	274.311	-1.508	0.502	0.02876
CNAG_04634	NA	387.078	-0.068	0.449	0.9572
CNAG_04635	NA	1964.421	-0.276	0.332	0.7022
CNAG_04636	NA	206.269	-0.517	0.508	0.6176
CNAG_04637	MBF1	231.377	-1.4	0.462	0.02731
CNAG_04638	NA	39.704	-0.018	0.901	0.9945
CNAG_04639	NA	358.278	1.136	0.42	0.05665
CNAG_04640	ACL1	9412.957	2.251	0.344	9.035e-9
CNAG_04641	NA	182.217	-0.229	0.573	0.8771
CNAG_04642	TSP2	636.154	1.036	0.464	0.1379
CNAG_04646	NA	29.552	0.355	1.012	0.8967
CNAG_04647	NA	52.903	0.558	0.82	0.7704
CNAG_04648	NA	170.181	0.375	0.492	0.7373
CNAG_04649	NA	17.411	0.53	1.39	0.8849
CNAG_04650	NA	53.424	-0.395	0.779	0.8361
CNAG_04651	NA	154.524	0.737	0.624	0.5386
CNAG_04652	NA	157.035	-0.356	0.524	0.7707
CNAG_04653	NA	69.33	-0.197	0.758	0.9257
CNAG_04654	NA	60.528	0.431	0.808	0.826
CNAG_04655	NA	206.34	0.419	0.479	0.6824
CNAG_04656	NA	57.615	-1.058	0.78	0.4579
CNAG_04657	NA	43.098	0.503	0.829	0.7959
CNAG_04658	NA	70.45	1.138	0.698	0.3366
CNAG_04659	PDC1	584.905	1.449	0.614	0.1115
CNAG_04662	CTF4	155.784	-0	0.563	1
CNAG_04663	NA	50.924	1.306	0.917	0.4273
CNAG_04664	MRPL37	79.984	-1.239	0.685	0.2635
CNAG_04665	NA	33.815	0.635	1.01	0.7899
CNAG_04666	NA	195.315	0.328	0.513	0.7863
CNAG_04667	NA	47.295	0.007	1.2	0.9997
CNAG_04668	UBC12	73.35	0.611	0.723	0.6958
CNAG_04669	NA	88.908	1.095	0.658	0.3215
CNAG_04670	NA	133.578	-0.661	0.547	0.5257
CNAG_04671	NA	143.008	-0.257	0.566	0.8567
CNAG_04673	NA	14.693	-0.044	1.828	0.9936
CNAG_04674	ADA3	55.097	0.574	0.816	0.7627
CNAG_04675	NA	478.714	3.469	0.407	7.002e-15
CNAG_04676	NA	1118.189	0.546	0.391	0.4383
CNAG_04677	NA	21.566	-0.666	1.294	0.8331
CNAG_04678	YPK1	275.077	-0.602	0.488	0.5146
CNAG_04679	NA	82.656	-1.447	0.728	0.2029
CNAG_04680	NA	45.774	-0.028	0.954	0.9918
CNAG_04681	LPI14	447.95	1.76	0.412	6.473e-4
CNAG_04682	NA	28.801	-0.058	0.977	0.9847
CNAG_04683	NA	69.192	-1.768	0.799	0.1428
CNAG_04684	SEC23	309.804	-0.602	0.438	0.4486
CNAG_04686	NA	55.165	-0.32	0.803	0.8769
CNAG_04687	NA	4349.24	1.839	0.338	3.835e-6
CNAG_04688	NA	7.955	2.027	2.092	0.64
CNAG_04689	NA	12.228	-1.652	1.52	0.5837
CNAG_04690	NA	5.292	-5.403	2.794	NA
CNAG_04691	NA	3.788	-4.933	3.24	NA
CNAG_04692	NA	41.662	-2.748	0.911	0.02791
CNAG_04693	SIN1	146.59	-0.389	0.601	0.783
CNAG_04694	NA	344.057	-2.076	0.459	2.401e-4
CNAG_04695	NA	14.763	0.291	1.328	0.9343
CNAG_04696	NA	75.334	-0.246	0.728	0.8998
CNAG_04697	NA	166.023	-0.53	0.562	0.6516
CNAG_04698	NA	361.969	-0.534	0.49	0.5826
CNAG_04699	NA	81.219	-1.045	0.678	0.3738
CNAG_04700	NA	129.595	-0.259	0.684	0.8859
CNAG_04701	NA	52.913	2.017	0.883	0.1268
CNAG_04702	NA	308.915	1.264	0.502	0.08325
CNAG_04703	NA	306.818	0.946	0.624	0.3848
CNAG_04704	NA	1.563	1.731	4.582	NA
CNAG_04705	NA	139.255	-1.342	0.534	0.08359
CNAG_04707	NA	38.385	-0.155	0.88	0.9497
CNAG_04708	NA	117.681	-0.585	0.58	0.6228
CNAG_04709	NA	334.192	-0.53	0.425	0.5081
CNAG_04710	NA	159.359	-0.23	0.543	0.8693
CNAG_04711	NA	17.996	-1.819	1.618	0.5663
CNAG_04712	NA	71.433	-1.434	0.694	0.18
CNAG_04713	NA	105.104	0.778	0.647	0.5289
CNAG_04714	NA	127.221	-1.224	0.636	0.2238
CNAG_04715	NA	291.492	-0.321	0.43	0.7451
CNAG_04716	NA	196.396	-0.32	0.48	0.7751
CNAG_04717	NA	8.188	-0.719	1.784	0.8759
CNAG_04718	PCD101	34.99	0.749	0.962	0.7286
CNAG_04719	NA	79.992	-0.494	0.669	0.7488
CNAG_04720	NA	228.967	1.7	0.484	0.007571
CNAG_04721	NA	110.187	1.256	0.657	0.2273
CNAG_04723	NA	115.561	-0.196	0.572	0.8984
CNAG_04724	NA	393.344	0.805	0.426	0.2344
CNAG_04725	NA	192.479	-1.024	0.507	0.1937
CNAG_04726	NA	2028.159	-1.552	0.33	1.172e-4
CNAG_04727	NA	37.96	1.393	0.995	0.4378
CNAG_04728	NA	60.731	-1.02	0.728	0.4378
CNAG_04729	NA	235.632	-1.632	0.472	0.009051
CNAG_04730	GPR4	292.764	0.732	0.442	0.3246
CNAG_04731	PCD102	41.388	-0.839	0.855	0.6346
CNAG_04732	PCD1	94.467	0.992	0.723	0.4493
CNAG_04733	NA	456.695	-0.287	0.406	0.7608
CNAG_04734	NA	91.852	-0.873	0.64	0.4552
CNAG_04735	MEP1	4222.825	5.685	0.411	4.985e-40
CNAG_04736	NA	231.478	5.593	0.629	4.381e-16
CNAG_04737	NA	2867.871	3.924	0.432	1.04e-16
CNAG_04738	SAC6	276.539	-0.033	0.514	0.9831
CNAG_04739	NA	34.276	-1.906	1.321	0.417
CNAG_04740	NA	194.203	0.119	0.494	0.9293
CNAG_04741	NA	616.991	1.584	0.366	5.204e-4
CNAG_04742	NA	64.122	-1.503	0.942	0.3521
CNAG_04743	NA	185.818	-0.175	0.523	0.9013
CNAG_04744	NA	108.036	1.136	0.707	0.3469
CNAG_04745	NA	74.097	-1.314	0.709	0.248
CNAG_04746	NA	100.366	0.137	0.595	0.931
CNAG_04747	NA	60.589	-0.081	0.828	0.9732
CNAG_04748	NA	93.207	0.96	0.62	0.3717
CNAG_04749	NA	92.536	-0.301	0.691	0.8644
CNAG_04750	NA	41.806	-1.872	0.943	0.2035
CNAG_04751	NA	30.412	-0.238	0.959	0.9281
CNAG_04752	NA	167.449	1.095	0.542	0.1932
CNAG_04753	NA	102.681	-0.59	0.596	0.6298
CNAG_04755	BCK1	1804.628	1.106	0.331	0.01214
CNAG_04756	NA	1411.494	1.026	0.379	0.05648
CNAG_04757	NA	60.603	0.342	0.96	0.8943
CNAG_04758	AMT2	54.982	0.894	0.819	0.5812
CNAG_04759	NA	0.81	3.616	4.878	NA
CNAG_04760	NA	308.87	1.994	0.421	1.05e-4
CNAG_04761	RAS2	50.033	-0.257	0.778	0.903
CNAG_04762	NA	4321.524	-1.342	0.412	0.01483
CNAG_04763	PMT2	312.689	0.133	0.434	0.9116
CNAG_04764	NA	38.444	1.381	0.923	0.3927
CNAG_04765	NA	97.53	1.01	0.601	0.3147
CNAG_04766	NA	2.457	2.053	3.804	NA
CNAG_04767	NA	92.818	-0.893	0.625	0.4259
CNAG_04768	NA	187.934	0.38	0.552	0.769
CNAG_04769	NA	137.489	0.509	0.577	0.6794
CNAG_04770	NA	110.549	-0.637	0.623	0.6162
CNAG_04771	NA	144.045	-0.115	0.529	0.9349
CNAG_04772	NA	99.291	-1.237	0.623	0.2036
CNAG_04773	NA	14.436	1.531	2.062	0.7465
CNAG_04774	FZC26	264.482	0.083	0.489	0.9515
CNAG_04775	NA	31.397	0.211	1.167	0.9477
CNAG_04776	NA	265.26	-0.92	0.529	0.2929
CNAG_04777	NA	44.933	-1.034	0.826	0.506
CNAG_04781	NA	41.014	1.923	0.926	0.1773
CNAG_04782	PPU1	279.919	1.257	0.446	0.0448
CNAG_04783	NA	168.326	-0.932	0.532	0.2878
CNAG_04784	NA	27.262	-0.351	1.551	0.932
CNAG_04785	NA	33.068	-2.234	1.037	0.1577
CNAG_04786	NA	292.055	-0.342	0.481	0.7602
CNAG_04787	NA	6.83	0.262	2.238	0.9661
CNAG_04788	NA	405.196	-0.194	0.445	0.8642
CNAG_04789	NA	38.438	0.796	0.974	0.7103
CNAG_04790	EZA1	64.998	-0.166	0.801	0.938
CNAG_04791	NA	92.08	-1.107	0.646	0.3012
CNAG_04792	NA	294.441	-0.22	0.444	0.839
CNAG_04793	NA	2.898	-4.543	3.522	NA
CNAG_04794	NA	782.931	-2.673	0.682	0.002081
CNAG_04795	NA	50.846	-1.625	1.076	0.3868
CNAG_04796	CNA1	278.645	-0.004	0.464	0.9991
CNAG_04797	NA	182.282	-0.121	0.484	0.9277
CNAG_04798	NA	880.487	0.654	0.352	0.2462
CNAG_04799	NA	1599.384	-1.286	0.365	0.007298
CNAG_04800	NA	263.147	-1.056	0.44	0.1042
CNAG_04801	NA	293.91	-0.255	0.498	0.834
CNAG_04802	NA	244.758	-1.002	0.533	0.2378
CNAG_04803	NA	905.308	-0.167	0.369	0.8569
CNAG_04804	SRE1	1063.181	1.267	0.379	0.01218
CNAG_04805	NA	53.105	0.04	0.766	0.9878
CNAG_04806	NA	146.928	0.165	0.516	0.9081
CNAG_04807	FZC8	266.292	0.253	0.531	0.8461
CNAG_04808	MKT1	418.535	0.727	0.404	0.2677
CNAG_04809	NA	46.079	0.135	0.922	0.9592
CNAG_04810	NA	32.963	0.376	1.264	0.9151
CNAG_04813	NA	26.281	-0.126	1.52	0.9779
CNAG_04814	NA	29.723	0.786	1.277	0.7942
CNAG_04815	BNI1	360.405	1.021	0.44	0.1189
CNAG_04816	NA	130.447	0.776	0.602	0.4902
CNAG_04817	NA	77.275	-1.109	0.66	0.3148
CNAG_04818	NA	85.219	0.692	0.794	0.684
CNAG_04819	NA	65.66	0.459	0.723	0.7875
CNAG_04820	NA	79.5	-1.357	0.689	0.2085
CNAG_04821	PAN3	233.543	0.661	0.515	0.4923
CNAG_04822	NA	39.771	-2.13	0.995	0.1614
CNAG_04823	NA	48.339	0.112	0.985	0.9669
CNAG_04824	NA	125.808	-0.374	0.554	0.7721
CNAG_04825	NA	44.997	-1.245	0.904	0.4472
CNAG_04826	NA	21.864	1.005	1.115	0.6727
CNAG_04827	NA	10.35	-0.302	1.608	0.9449
CNAG_04828	H3.3	851.543	0.476	0.391	0.5228
CNAG_04829	NA	22.433	1.502	1.175	0.4946
CNAG_04830	NA	39.636	-0.03	0.956	0.9909
CNAG_04831	NA	108.059	0.149	0.59	0.9273
CNAG_04832	NA	271.089	-0.205	0.447	0.8545
CNAG_04833	TEP1	50.96	2.156	0.837	0.07409
CNAG_04834	NA	46.233	-0.317	0.809	0.8795
CNAG_04835	NA	10.834	0.384	1.625	0.9298
CNAG_04836	FZC10	41.369	1.355	0.84	0.344
CNAG_04837	MLN1	25.492	2.778	1.603	0.2952
CNAG_04838	NA	159.074	0.234	0.502	0.8513
CNAG_04839	NA	58.557	-0.105	0.733	0.9596
CNAG_04840	NA	198.577	-1.013	0.52	0.2162
CNAG_04841	FZC43	187.293	-0.593	0.524	0.564
CNAG_04842	NA	209.017	-1.166	0.476	0.09425
CNAG_04843	NA	125.39	-1.041	0.585	0.2748
CNAG_04844	NA	328.873	-0.609	0.417	0.4088
CNAG_04845	NA	57.716	0.812	0.803	0.6206
CNAG_04846	NA	75.701	-0.201	0.756	0.9234
CNAG_04847	NA	91.238	0.335	0.657	0.8351
CNAG_04848	NA	143.279	0.3	0.593	0.8363
CNAG_04849	NA	136.929	-0.774	0.571	0.4589
CNAG_04850	NA	23.474	-0.251	1.162	0.9349
CNAG_04851	NA	1040.213	0.757	0.398	0.2306
CNAG_04852	NDX4	32.469	0.141	0.983	0.9595
CNAG_04853	NA	51.22	0.707	0.84	0.6967
CNAG_04855	NA	71.323	1.155	0.679	0.3059
CNAG_04857	NA	1417.263	-0.996	0.509	0.2132
CNAG_04858	NA	46.095	0.904	0.801	0.5647
CNAG_04859	NA	41.023	-0.893	0.853	0.6043
CNAG_04860	XPT1	577.131	0.836	0.461	0.2623
CNAG_04861	NA	112.767	-0.513	0.82	0.7913
CNAG_04862	NA	757.194	0.54	0.418	0.4895
CNAG_04863	VPS25	30.732	-0.256	0.997	0.9261
CNAG_04864	CIR1	747.392	0.699	0.39	0.2702
CNAG_04865	NA	15.736	3.145	1.663	0.2337
CNAG_04866	NA	70.917	-0.372	0.687	0.8229
CNAG_04867	NA	594.5	2.009	0.369	3.835e-6
CNAG_04868	NA	71.946	-1.363	0.742	0.2525
CNAG_04869	PNB1	64.085	-0.679	0.731	0.6587
CNAG_04870	NA	27.407	0.139	1.086	0.9639
CNAG_04871	NA	28.835	1.698	1.009	0.3138
CNAG_04872	NA	89.711	-1.06	0.64	0.3256
CNAG_04873	NA	14.372	1.08	1.343	0.714
CNAG_04874	NA	1607.895	3.428	0.335	2.079e-21
CNAG_04875	NA	169.568	-0.935	0.608	0.3754
CNAG_04876	NA	144.497	0.252	0.606	0.8707
CNAG_04877	NA	9.037	2.571	2.526	0.6176
CNAG_04878	FZC1	82.495	1.965	0.843	0.1176
CNAG_04879	NA	496.403	2.034	0.547	0.00403
CNAG_04880	NA	132.987	0.92	0.61	0.388
CNAG_04882	NA	85.346	0.441	0.673	0.7794
CNAG_04883	NA	2112.974	-1.037	0.37	0.04598
CNAG_04884	NA	1216.531	-0.985	0.343	0.03999
CNAG_04886	NA	25.787	1.456	1.033	0.4337
CNAG_04887	NA	30.993	-0.823	1.06	0.7298
CNAG_04888	NA	6.251	1.338	2.358	0.8137
CNAG_04889	NA	159.306	1.01	0.591	0.3027
CNAG_04890	NA	0.569	3.155	4.912	NA
CNAG_04891	NA	33.928	1.804	0.965	0.2409
CNAG_04892	NA	14.351	0.4	1.447	0.9213
CNAG_04893	NA	43.614	0.609	0.831	0.7524
CNAG_04894	NA	11.261	-0.683	1.869	0.8903
CNAG_04895	FZC3	202.024	-0.861	0.476	0.2635
CNAG_04896	NA	94.114	-1.87	0.66	0.04307
CNAG_04897	NA	66.625	-1.772	0.706	0.0842
CNAG_04898	NA	12.697	-0.109	1.502	0.9813
CNAG_04899	NA	124.608	-1.929	0.579	0.01232
CNAG_04900	NA	74.008	-0.384	0.818	0.8506
CNAG_04901	NA	113.946	0.918	0.609	0.3885
CNAG_04902	NA	185.968	0.181	0.545	0.9014
CNAG_04903	NA	496.129	3.247	0.582	1.864e-6
CNAG_04904	CHC1	1596.026	0.464	0.336	0.4466
CNAG_04905	NA	129.179	-1.602	0.552	0.03667
CNAG_04906	NA	149.027	-0.212	0.554	0.8849
CNAG_04907	NA	45.497	0.631	0.827	0.7372
CNAG_04908	CLR4	161.831	1.099	0.52	0.1675
CNAG_04909	NA	86.037	0.929	0.676	0.4486
CNAG_04911	NA	43.705	1.454	0.858	0.3085
CNAG_04913	NA	120.977	-0.254	0.556	0.856
CNAG_04914	NA	142.977	-0.18	0.604	0.9149
CNAG_04915	NA	0	NA	NA	NA
CNAG_04916	FZC16	2.594	-1.018	3.745	NA
CNAG_04919	NA	61.344	-0.647	0.959	0.7721
CNAG_04920	NA	208.405	0.455	0.483	0.6516
CNAG_04921	NA	122.106	0.086	0.699	0.9639
CNAG_04925	NA	138.118	-0.141	0.601	0.9299
CNAG_04926	NA	8.553	-1.729	2.05	0.6964
CNAG_04927	YFH701	4.576	1.529	3.03	NA
CNAG_04931	HXS2	0	NA	NA	NA
CNAG_04932	NA	81.443	-0.554	0.647	0.6921
CNAG_04934	NA	95.447	-0.511	0.723	0.7606
CNAG_04935	NA	91.56	0.536	0.698	0.7343
CNAG_04936	NA	83.534	-0.877	0.672	0.4826
CNAG_04937	NA	13.94	-2.383	1.552	0.3755
CNAG_04938	NA	118.679	0.996	0.702	0.4298
CNAG_04939	CDC14	115.313	0.572	0.562	0.6176
CNAG_04943	NA	213.628	-1.912	0.668	0.0404
CNAG_04944	NA	359.247	1.947	0.522	0.00385
CNAG_04945	NA	95.836	2.604	0.693	0.003586
CNAG_04946	NA	10.215	-0.471	1.596	0.9155
CNAG_04947	NA	2.434	-1.053	3.868	NA
CNAG_04948	TUB2	147.687	0.078	0.516	0.9579
CNAG_04949	NA	196.185	0.448	0.519	0.6891
CNAG_04950	NA	379.351	1.402	0.425	0.01353
CNAG_04951	NA	261.103	-1.709	0.444	0.002679
CNAG_04952	NA	187.908	-0.515	0.5	0.6108
CNAG_04953	NA	962.598	0.427	0.451	0.651
CNAG_04954	NA	593.224	0.052	0.397	0.9626
CNAG_04955	NA	52.22	0.234	0.799	0.916
CNAG_04956	NA	30.5	0.952	1.023	0.6572
CNAG_04957	NA	86.93	-0.834	0.666	0.5058
CNAG_04958	NA	99.485	-0.38	0.609	0.7918
CNAG_04959	NA	38.513	2.082	0.945	0.1454
CNAG_04960	NA	57.981	-0.17	0.864	0.9407
CNAG_04961	URA3	78.83	0.422	0.662	0.787
CNAG_04962	NA	417.693	-0.4	0.434	0.663
CNAG_04963	NA	2290.476	-0.89	0.529	0.3138
CNAG_04967	NA	16.455	0.777	1.338	0.8091
CNAG_04968	NA	67.701	-0.517	0.686	0.7426
CNAG_04969	UGD1	869.733	-0.015	0.39	0.9892
CNAG_04970	NA	33.35	0.244	0.946	0.9259
CNAG_04973	NA	311.773	-0.2	0.495	0.8753
CNAG_04974	NA	56.204	-0.018	0.918	0.9946
CNAG_04975	NA	12.063	-1.404	1.543	0.6687
CNAG_04976	NA	947.166	-1.582	0.376	7.976e-4
CNAG_04977	NA	71.746	0.317	0.745	0.869
CNAG_04978	NA	11.341	0.858	2.448	0.8967
CNAG_04979	NA	81.841	0.586	0.673	0.6854
CNAG_04980	NA	38.218	-0.586	0.911	0.7845
CNAG_04981	CAT1	972.847	1.947	0.555	0.007684
CNAG_04983	NA	46.47	-0.553	0.867	0.7863
CNAG_04984	PDR16	86.457	-0.412	0.699	0.8041
CNAG_04985	NA	469.269	0.063	0.501	0.9639
CNAG_04986	NA	76.164	-1.37	0.677	0.1924
CNAG_04987	NA	122.704	0.883	0.555	0.3542
CNAG_04988	NA	11.445	0.567	1.995	0.9195
CNAG_04989	NA	74.77	-0.142	0.729	0.9407
CNAG_04990	PRO2	161.582	-0.591	0.592	0.6262
CNAG_04991	NA	583.148	0.205	0.37	0.8191
CNAG_04992	NA	154.95	-0.818	0.529	0.3717
CNAG_04993	NA	9.118	1.277	1.669	0.7365
CNAG_04994	NA	39.553	-0.494	0.95	0.8315
CNAG_04997	NA	126.11	-0.337	0.547	0.7942
CNAG_04999	NA	16.552	0.041	1.261	0.9909
CNAG_05000	NA	72.95	0.63	0.799	0.7219
CNAG_05001	NA	40.106	-0.053	1.114	0.9885
CNAG_05002	NA	0.854	3.731	4.87	NA
CNAG_05003	NA	145.921	-0.327	0.561	0.8079
CNAG_05004	NA	146.582	-0.503	0.571	0.68
CNAG_05005	ATG1	493.444	1.857	0.457	0.001289
CNAG_05006	NA	91.002	-0.515	0.613	0.6968
